X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.680000e-02,1.000000e-04
590,1.08e-02,-3.06e-01,
591,8.28e-02,-2.64e-01,
592,2.16e-02,-2.82e-01,
593,8.28e-02,-2.28e-01,
594,4.32e-02,-2.46e-01,
595,1.04e-01,-2.04e-01,
596,6.12e-02,-2.16e-01,
597,1.15e-01,-1.68e-01,
598,7.20e-02,-1.86e-01,
599,1.51e-01,-1.38e-01,
600,8.64e-02,-1.56e-01,
601,1.37e-01,-1.02e-01,
602,8.28e-02,-1.20e-01,
603,1.73e-01,-6.00e-02,
604,1.01e-01,-7.80e-02,
605,2.09e-01,-2.40e-02,
606,1.04e-01,-4.80e-02,
607,1.58e-01,1.20e-02,
608,1.22e-01,-1.20e-02,
609,1.66e-01,4.80e-02,
610,1.30e-01,3.00e-02,
611,1.73e-01,8.40e-02,
612,1.80e-01,6.60e-02,
613,1.30e-01,1.20e-01,
614,1.37e-01,1.02e-01,
615,1.87e-01,1.56e-01,
616,1.44e-01,1.38e-01,
617,1.91e-01,1.86e-01,
618,1.48e-01,1.68e-01,
619,1.98e-01,2.22e-01,
620,1.51e-01,2.10e-01,
621,2.05e-01,2.52e-01,
622,1.51e-01,2.46e-01,
623,2.27e-01,2.82e-01,
624,1.55e-01,2.64e-01,
625,2.12e-01,3.12e-01,
626,1.66e-01,3.00e-01,
627,2.09e-01,3.48e-01,
628,1.66e-01,3.18e-01,
629,2.20e-01,3.60e-01,
630,1.69e-01,3.48e-01,
631,2.16e-01,3.84e-01,
632,2.41e-01,3.66e-01,
633,1.62e-01,4.02e-01,
634,1.69e-01,3.90e-01,
635,2.20e-01,4.20e-01,
636,1.73e-01,4.08e-01,
637,2.56e-01,4.38e-01,
638,2.63e-01,4.26e-01,
639,1.69e-01,4.62e-01,
640,2.56e-01,4.38e-01,
641,1.76e-01,4.68e-01,
642,1.84e-01,4.44e-01,
643,2.34e-01,4.74e-01,
644,2.81e-01,4.56e-01,
645,1.84e-01,4.86e-01,
646,2.41e-01,4.56e-01,
647,1.84e-01,4.86e-01,
648,2.38e-01,4.92e-01,
649,1.84e-01,4.68e-01,
650,2.30e-01,4.98e-01,
651,1.80e-01,4.68e-01,
652,2.34e-01,4.92e-01,
653,1.73e-01,4.56e-01,
654,1.69e-01,4.80e-01,
655,2.74e-01,4.56e-01,
656,2.23e-01,4.68e-01,
657,1.48e-01,4.44e-01,
658,1.91e-01,4.62e-01,
659,1.37e-01,4.32e-01,
660,1.76e-01,4.44e-01,
661,1.15e-01,4.20e-01,
662,7.56e-02,4.32e-01,
663,1.80e-01,4.02e-01,
664,1.48e-01,4.14e-01,
665,5.76e-02,3.78e-01,
666,9.36e-02,3.96e-01,
667,2.16e-02,3.54e-01,
668,6.12e-02,3.66e-01,
669,-3.60e-03,3.36e-01,
670,3.24e-02,3.42e-01,
671,-3.24e-02,3.00e-01,
672,3.60e-03,3.24e-01,
673,-5.04e-02,2.64e-01,
674,-1.80e-02,2.94e-01,
675,-6.84e-02,2.46e-01,
676,-3.96e-02,2.64e-01,
677,-8.28e-02,2.16e-01,
678,-5.04e-02,2.28e-01,
679,-1.12e-01,1.86e-01,
680,-1.22e-01,1.98e-01,
681,-6.84e-02,1.44e-01,
682,-8.28e-02,1.68e-01,
683,-1.33e-01,1.14e-01,
684,-9.72e-02,1.44e-01,
685,-1.40e-01,7.80e-02,
686,-1.04e-01,1.02e-01,
687,-1.55e-01,4.20e-02,
688,-1.15e-01,6.00e-02,
689,-1.62e-01,1.20e-02,
690,-1.66e-01,3.00e-02,
691,-1.04e-01,-2.40e-02,
692,-1.30e-01,-1.20e-02,
693,-1.76e-01,-6.00e-02,
694,-1.37e-01,-4.80e-02,
695,-1.84e-01,-9.60e-02,
696,-1.40e-01,-8.40e-02,
697,-1.84e-01,-1.32e-01,
698,-1.40e-01,-1.20e-01,
699,-1.91e-01,-1.74e-01,
700,-1.91e-01,-1.56e-01,
701,-1.44e-01,-2.10e-01,
702,-1.55e-01,-1.92e-01,
703,-2.02e-01,-2.40e-01,
704,-1.55e-01,-2.22e-01,
705,-2.02e-01,-2.70e-01,
706,-1.66e-01,-2.58e-01,
707,-2.05e-01,-3.00e-01,
708,-1.62e-01,-2.88e-01,
709,-2.16e-01,-3.24e-01,
710,-2.20e-01,-3.12e-01,
711,-1.40e-01,-3.54e-01,
712,-1.73e-01,-3.42e-01,
713,-2.12e-01,-3.78e-01,
714,-1.76e-01,-3.60e-01,
715,-2.23e-01,-4.02e-01,
716,-1.76e-01,-3.84e-01,
717,-2.23e-01,-4.20e-01,
718,-2.27e-01,-3.96e-01,
719,-1.80e-01,-4.38e-01,
720,-1.73e-01,-4.20e-01,
721,-2.30e-01,-4.56e-01,
722,-1.80e-01,-4.38e-01,
723,-2.27e-01,-4.68e-01,
724,-1.66e-01,-4.50e-01,
725,-2.27e-01,-4.80e-01,
726,-2.34e-01,-4.86e-01,
727,-1.66e-01,-4.56e-01,
728,-2.30e-01,-4.68e-01,
729,-1.84e-01,-4.92e-01,
730,-2.34e-01,-4.80e-01,
731,-1.84e-01,-4.98e-01,
732,-2.38e-01,-4.68e-01,
733,-1.80e-01,-5.04e-01,
734,-1.84e-01,-5.04e-01,
735,-2.27e-01,-4.74e-01,
736,-2.27e-01,-4.92e-01,
737,-1.62e-01,-4.68e-01,
738,-2.12e-01,-4.92e-01,
739,-1.58e-01,-4.56e-01,
740,-2.02e-01,-4.74e-01,
741,-9.72e-02,-4.44e-01,
742,-1.84e-01,-4.68e-01,
743,-9.72e-02,-4.32e-01,
744,-1.62e-01,-4.50e-01,
745,-9.72e-02,-4.14e-01,
746,-1.40e-01,-4.38e-01,
747,-7.56e-02,-3.96e-01,
748,-1.12e-01,-4.14e-01,
749,-4.68e-02,-3.78e-01,
750,-7.56e-02,-4.02e-01,
751,-1.80e-02,-3.54e-01,
752,-5.40e-02,-3.66e-01,
753,1.08e-02,-3.30e-01,
754,-3.24e-02,-3.54e-01,
755,3.24e-02,-3.06e-01,
756,0.00e+00,-3.18e-01,
757,5.76e-02,-2.70e-01,
758,1.44e-02,-2.94e-01,
759,7.20e-02,-2.46e-01,
760,3.60e-02,-2.64e-01,
